Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebVisitsMonth,Complain,age,total_children,total_spending,total_purchases,meat_share,fruit_share,fish_share,sweet_share,gold_share,deals_share,web_share,catalog_share,store_share,Customer_Days
Graduation,Single,7500.0,5,4,6,0,37,2,57,10,0.07017543859649122,0.08771929824561403,0.22807017543859648,0.07017543859649122,0.43859649122807015,0.4,0.2,0.1,0.3,549
Graduation,Together,94384.0,62,0,2,0,62,0,2302,18,0.34317984361424847,0.010425716768027803,0.06950477845351868,0.01954821894005213,0.07471763683753258,0.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,482
2n Cycle,Married,23148.0,83,1,7,0,30,0,37,6,0.21621621621621623,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.2702702702702703,0.16666666666666666,0.3333333333333333,0.0,0.5,131
Graduation,Divorced,44267.0,48,5,9,0,45,2,310,16,0.20967741935483872,0.016129032258064516,0.00967741935483871,0.016129032258064516,0.15806451612903225,0.3125,0.3125,0.125,0.25,489
Graduation,Married,71626.0,94,1,3,0,36,0,1305,19,0.28812260536398465,0.05517241379310345,0.07203065134099616,0.1111111111111111,0.05517241379310345,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.42105263157894735,605
Graduation,Together,60894.0,61,5,7,0,49,1,832,26,0.18629807692307693,0.008413461538461538,0.01201923076923077,0.0,0.06490384615384616,0.19230769230769232,0.38461538461538464,0.11538461538461539,0.3076923076923077,366
Graduation,Together,50200.0,70,6,8,0,39,2,401,19,0.12718204488778054,0.014962593516209476,0.0199501246882793,0.014962593516209476,0.1596009975062344,0.3157894736842105,0.3684210526315789,0.05263157894736842,0.2631578947368421,452
PhD,Married,81051.0,43,1,2,0,50,0,1501,23,0.1658894070619587,0.019320453031312457,0.02531645569620253,0.019320453031312457,0.009327115256495669,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.5217391304347826,37
Graduation,Married,65169.0,23,1,6,0,33,0,1189,28,0.05803195962994113,0.0,0.0,0.0,0.03868797308662742,0.03571428571428571,0.35714285714285715,0.14285714285714285,0.4642857142857143,166
Graduation,Together,59868.0,37,7,6,0,43,1,1194,32,0.12897822445561138,0.04271356783919598,0.04522613065326633,0.008375209380234505,0.12897822445561138,0.21875,0.34375,0.0625,0.375,342
PhD,Married,65695.0,50,2,4,0,55,1,656,21,0.28810975609756095,0.04878048780487805,0.0,0.08841463414634146,0.009146341463414634,0.09523809523809523,0.23809523809523808,0.19047619047619047,0.47619047619047616,149
Master,Single,64857.0,78,1,4,0,59,0,1540,23,0.4655844155844156,0.00909090909090909,0.13636363636363635,0.0,0.02792207792207792,0.043478260869565216,0.30434782608695654,0.21739130434782608,0.43478260869565216,583
Master,Together,45143.0,74,3,7,0,50,1,311,15,0.2379421221864952,0.01607717041800643,0.03536977491961415,0.01607717041800643,0.04501607717041801,0.2,0.4,0.06666666666666667,0.3333333333333333,307
2n Cycle,Together,74805.0,14,5,2,0,60,1,820,26,0.2548780487804878,0.1975609756097561,0.05,0.1975609756097561,0.045121951219512194,0.19230769230769232,0.15384615384615385,0.2692307692307692,0.38461538461538464,235
2n Cycle,Married,59060.0,77,3,4,0,26,1,274,14,0.4051094890510949,0.145985401459854,0.13138686131386862,0.145985401459854,0.043795620437956206,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.5,169
PhD,Single,27238.0,39,3,9,0,53,2,57,9,0.2982456140350877,0.0,0.0,0.0,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,435
Graduation,Together,47009.0,89,4,4,0,50,1,448,17,0.16294642857142858,0.10044642857142858,0.13169642857142858,0.022321428571428572,0.20089285714285715,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.47058823529411764,271
2n Cycle,Married,46094.0,62,1,7,0,42,2,44,5,0.45454545454545453,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.11363636363636363,0.2,0.2,0.0,0.6,19
Graduation,Married,40321.0,59,2,7,0,43,2,102,8,0.20588235294117646,0.0392156862745098,0.058823529411764705,0.0,0.2647058823529412,0.25,0.375,0.0,0.375,335
Graduation,Together,37235.0,68,1,4,0,31,1,61,5,0.14754098360655737,0.03278688524590164,0.06557377049180328,0.09836065573770492,0.32786885245901637,0.2,0.2,0.2,0.4,148
Master,Married,81843.0,13,1,3,0,55,0,1643,27,0.3268411442483262,0.05234327449786975,0.020693852708460133,0.041996348143639686,0.08399269628727937,0.037037037037037035,0.18518518518518517,0.3333333333333333,0.4444444444444444,433
Master,Together,46692.0,37,3,6,0,57,1,397,15,0.24433249370277077,0.015113350125944584,0.060453400503778336,0.030226700251889168,0.2216624685138539,0.2,0.4,0.06666666666666667,0.3333333333333333,388
Graduation,Together,77382.0,36,2,1,0,47,1,1121,26,0.20606601248884923,0.042818911685994644,0.09991079393398751,0.0936663693131133,0.11953612845673506,0.07692307692307693,0.19230769230769232,0.2692307692307692,0.46153846153846156,173
Graduation,Single,37774.0,28,4,9,1,38,2,473,16,0.226215644820296,0.016913319238900635,0.014799154334038054,0.004228329809725159,0.37209302325581395,0.25,0.4375,0.125,0.1875,664
Basic,Married,18393.0,2,2,8,0,41,1,50,8,0.26,0.2,0.32,0.0,0.08,0.25,0.375,0.0,0.375,92
Master,Married,72828.0,17,6,7,0,53,1,1678,28,0.1400476758045292,0.0,0.01132300357568534,0.00834326579261025,0.12216924910607867,0.21428571428571427,0.21428571428571427,0.10714285714285714,0.4642857142857143,500
Graduation,Married,24711.0,86,1,7,0,33,0,58,7,0.43103448275862066,0.1206896551724138,0.10344827586206896,0.05172413793103448,0.1206896551724138,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,72
PhD,Married,45503.0,54,1,5,0,40,1,170,9,0.25882352941176473,0.023529411764705882,0.03529411764705882,0.0058823529411764705,0.10588235294117647,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,277
Master,Single,6560.0,2,0,17,0,33,0,373,2,0.06970509383378017,0.029490616621983913,0.010723860589812333,0.00804289544235925,0.7024128686327078,0.0,0.5,0.0,0.5,199
PhD,Together,71604.0,3,1,4,0,70,0,1196,17,0.4414715719063545,0.04431438127090301,0.08193979933110368,0.06270903010033445,0.08110367892976589,0.058823529411764705,0.47058823529411764,0.17647058823529413,0.29411764705882354,224
Graduation,Married,27244.0,84,2,7,0,36,1,101,8,0.16831683168316833,0.04950495049504951,0.0297029702970297,0.2376237623762376,0.45544554455445546,0.25,0.25,0.25,0.25,114
Graduation,Married,48752.0,8,5,9,0,46,2,316,17,0.31645569620253167,0.18037974683544303,0.22468354430379747,0.04746835443037975,0.0,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.29411764705882354,564
Graduation,Married,71434.0,4,3,4,0,53,1,1400,21,0.155,0.025714285714285714,0.12285714285714286,0.06857142857142857,0.12,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.3333333333333333,284
Graduation,Single,90842.0,57,1,1,0,67,0,1424,27,0.08286516853932584,0.04915730337078652,0.12780898876404495,0.13132022471910113,0.06530898876404495,0.037037037037037035,0.14814814814814814,0.3333333333333333,0.48148148148148145,335
Master,Married,88097.0,24,1,9,0,37,1,844,20,0.5687203791469194,0.0,0.0,0.14928909952606634,0.08886255924170616,0.05,0.3,0.25,0.4,680
Graduation,Married,51948.0,51,2,5,0,40,1,311,13,0.17363344051446947,0.10610932475884244,0.2282958199356913,0.09646302250803858,0.13183279742765272,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.3076923076923077,285
Graduation,Together,71853.0,29,1,1,0,33,0,1149,17,0.35944299390774587,0.09399477806788512,0.1227154046997389,0.08442123585726719,0.0278503046127067,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.35294117647058826,417
Master,Married,35876.0,13,1,6,0,32,0,129,8,0.31007751937984496,0.015503875968992248,0.031007751937984496,0.023255813953488372,0.10852713178294573,0.125,0.375,0.125,0.375,70
Graduation,Widow,40049.0,23,1,6,0,63,1,32,5,0.21875,0.1875,0.0,0.09375,0.09375,0.2,0.2,0.0,0.6,256
Graduation,Single,39660.0,36,3,9,0,33,1,299,14,0.2608695652173913,0.043478260869565216,0.06688963210702341,0.043478260869565216,0.12040133779264214,0.21428571428571427,0.5,0.07142857142857142,0.21428571428571427,690
Graduation,Together,50127.0,88,1,6,0,53,1,320,13,0.065625,0.0,0.0125,0.01875,0.046875,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,31
Master,Married,43263.0,2,3,5,0,38,1,441,16,0.1383219954648526,0.013605442176870748,0.0,0.022675736961451247,0.23129251700680273,0.1875,0.3125,0.125,0.375,585
Master,Married,62845.0,3,11,8,0,66,2,1178,28,0.038200339558573854,0.0,0.0,0.0,0.028862478777589132,0.39285714285714285,0.10714285714285714,0.14285714285714285,0.35714285714285715,636
Graduation,Married,18929.0,15,1,6,0,25,0,85,6,0.09411764705882353,0.0,0.27058823529411763,0.047058823529411764,0.21176470588235294,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,498
Basic,Single,24367.0,58,1,9,0,33,1,24,4,0.08333333333333333,0.16666666666666666,0.0,0.4583333333333333,0.20833333333333334,0.25,0.25,0.0,0.5,466
Graduation,Single,33249.0,11,2,6,0,40,1,112,8,0.1875,0.08928571428571429,0.16964285714285715,0.125,0.375,0.25,0.25,0.125,0.375,494
2n Cycle,Married,26887.0,27,1,6,0,56,1,30,5,0.13333333333333333,0.23333333333333334,0.1,0.13333333333333333,0.2,0.2,0.2,0.0,0.6,504
PhD,Married,50150.0,32,2,5,0,32,0,410,16,0.22439024390243903,0.11219512195121951,0.15853658536585366,0.14878048780487804,0.026829268292682926,0.125,0.3125,0.125,0.4375,374
Graduation,Together,62061.0,12,3,6,0,39,1,800,24,0.105,0.00875,0.0,0.0375,0.0475,0.125,0.4166666666666667,0.16666666666666666,0.2916666666666667,302
PhD,Divorced,85696.0,88,1,1,0,53,0,1313,20,0.3008377760853008,0.057882711348057884,0.08834729626808835,0.0,0.00913937547600914,0.05,0.2,0.3,0.45,422
PhD,Together,76542.0,91,1,2,0,59,0,1483,23,0.3863789615643965,0.049224544841537425,0.0,0.019554956169925825,0.009440323668240054,0.043478260869565216,0.17391304347826086,0.34782608695652173,0.43478260869565216,456
Graduation,Single,70515.0,12,1,2,0,22,0,1258,17,0.35930047694753575,0.0,0.14467408585055644,0.05087440381558029,0.11128775834658187,0.058823529411764705,0.35294117647058826,0.35294117647058826,0.23529411764705882,251
Graduation,Together,18227.0,21,1,8,0,28,1,28,4,0.25,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.39285714285714285,0.25,0.0,0.25,0.5,598
Graduation,Married,69139.0,23,1,4,0,50,1,227,11,0.3303964757709251,0.05286343612334802,0.14537444933920704,0.06607929515418502,0.02643171806167401,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.45454545454545453,153
Graduation,Married,69109.0,10,1,4,0,33,0,1555,20,0.29517684887459805,0.01607717041800643,0.0797427652733119,0.01864951768488746,0.06109324758842444,0.05,0.3,0.3,0.35,597
Graduation,Single,69627.0,35,2,5,0,53,1,861,23,0.2497096399535424,0.18699186991869918,0.1986062717770035,0.03484320557491289,0.06155632984901278,0.08695652173913043,0.34782608695652173,0.08695652173913043,0.4782608695652174,469
Graduation,Married,38136.0,69,2,8,0,37,1,103,8,0.2621359223300971,0.14563106796116504,0.0,0.1941747572815534,0.32038834951456313,0.25,0.375,0.125,0.25,433
PhD,Single,62159.0,68,1,4,0,69,0,634,19,0.4085173501577287,0.026813880126182965,0.12145110410094637,0.11041009463722397,0.04574132492113565,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.5263157894736842,62
Graduation,Single,80695.0,85,1,2,0,52,0,1918,19,0.5130344108446299,0.06725755995828989,0.10062565172054223,0.01929092805005214,0.009384775808133473,0.05263157894736842,0.2631578947368421,0.42105263157894735,0.2631578947368421,182
Master,Single,33316.0,34,3,6,0,44,2,131,10,0.2366412213740458,0.007633587786259542,0.030534351145038167,0.030534351145038167,0.0916030534351145,0.3,0.2,0.1,0.4,268
Graduation,Together,58554.0,55,6,7,0,47,2,586,22,0.11604095563139932,0.040955631399317405,0.06484641638225255,0.0,0.15017064846416384,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.2727272727272727,641
Basic,Married,17256.0,10,2,8,0,23,1,62,7,0.22580645161290322,0.06451612903225806,0.12903225806451613,0.12903225806451613,0.3548387096774194,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,218
Graduation,Divorced,53034.0,30,8,8,0,41,2,447,22,0.43847874720357943,0.03355704697986577,0.03355704697986577,0.024608501118568233,0.11185682326621924,0.36363636363636365,0.2727272727272727,0.045454545454545456,0.3181818181818182,395
2n Cycle,Together,52203.0,36,1,6,0,65,0,939,27,0.2534611288604899,0.022364217252396165,0.059637912673056445,0.11501597444089456,0.029818956336528223,0.037037037037037035,0.2962962962962963,0.25925925925925924,0.4074074074074074,698
2n Cycle,Divorced,59601.0,14,4,8,0,38,1,797,15,0.08657465495608532,0.00878293601003764,0.0,0.00878293601003764,0.028858218318695106,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,339
Master,Single,75154.0,79,1,3,0,57,1,1143,16,0.17935258092738407,0.008748906386701663,0.1399825021872266,0.12510936132983377,0.07174103237095363,0.0625,0.375,0.1875,0.375,663
Graduation,Single,47025.0,52,3,6,0,39,1,415,17,0.26024096385542167,0.016867469879518072,0.04819277108433735,0.0,0.06265060240963856,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.29411764705882354,234
Graduation,Married,37971.0,97,1,8,0,42,1,30,5,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.2,0.2,0.0,0.6,216
Master,Divorced,41335.0,24,3,7,0,47,1,187,12,0.11229946524064172,0.10160427807486631,0.0855614973262032,0.0748663101604278,0.026737967914438502,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,185
Graduation,Married,67267.0,0,1,2,0,57,1,251,11,0.2350597609561753,0.043824701195219126,0.05976095617529881,0.00796812749003984,0.11952191235059761,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453,47
Graduation,Single,57338.0,96,2,5,0,40,1,237,12,0.21940928270042195,0.02531645569620253,0.046413502109704644,0.03375527426160337,0.07172995780590717,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.4166666666666667,61
2n Cycle,Together,50523.0,89,2,6,0,55,2,91,8,0.26373626373626374,0.04395604395604396,0.04395604395604396,0.07692307692307693,0.01098901098901099,0.25,0.25,0.0,0.5,186
Master,Single,35791.0,94,2,8,0,50,3,35,6,0.14285714285714285,0.0,0.0,0.0,0.08571428571428572,0.3333333333333333,0.16666666666666666,0.0,0.5,419
PhD,Divorced,50611.0,98,6,6,0,55,1,493,22,0.0486815415821501,0.0,0.012170385395537525,0.0,0.008113590263691683,0.2727272727272727,0.18181818181818182,0.22727272727272727,0.3181818181818182,633
PhD,Married,56242.0,72,5,6,0,46,1,971,28,0.17198764160659114,0.008238928939237899,0.01132852729145211,0.008238928939237899,0.09062821833161688,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.39285714285714285,483
Graduation,Single,48904.0,1,4,8,0,55,1,371,17,0.10242587601078167,0.026954177897574125,0.0,0.03504043126684636,0.07277628032345014,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.23529411764705882,574
Graduation,Single,56243.0,26,6,5,0,40,3,396,20,0.08838383838383838,0.0,0.010101010101010102,0.007575757575757576,0.017676767676767676,0.3,0.2,0.1,0.4,181
Graduation,Married,21355.0,5,2,6,0,30,1,68,7,0.20588235294117646,0.19117647058823528,0.0,0.07352941176470588,0.45588235294117646,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,313
Master,Together,57420.0,22,3,7,0,44,1,322,15,0.055900621118012424,0.0,0.0,0.0,0.07453416149068323,0.2,0.3333333333333333,0.06666666666666667,0.4,369
Master,Divorced,46390.0,56,1,7,0,60,1,222,10,0.2882882882882883,0.06306306306306306,0.009009009009009009,0.04054054054054054,0.17117117117117117,0.1,0.4,0.2,0.3,55
2n Cycle,Together,54342.0,74,4,6,0,59,2,177,12,0.192090395480226,0.05649717514124294,0.062146892655367235,0.05649717514124294,0.15819209039548024,0.3333333333333333,0.25,0.08333333333333333,0.3333333333333333,361
Graduation,Married,20895.0,24,1,9,0,42,1,45,6,0.37777777777777777,0.06666666666666667,0.06666666666666667,0.0,0.08888888888888889,0.16666666666666666,0.3333333333333333,0.0,0.5,631
Graduation,Married,92344.0,9,0,1,0,67,0,1899,20,0.36545550289626116,0.01263823064770932,0.026856240126382307,0.010005265929436546,0.06266456029489205,0.0,0.25,0.5,0.25,165
2n Cycle,Together,26907.0,10,2,7,0,39,2,22,6,0.3181818181818182,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.0,0.5,313
Graduation,Together,44964.0,35,1,8,0,35,2,41,5,0.4146341463414634,0.024390243902439025,0.04878048780487805,0.0,0.04878048780487805,0.2,0.2,0.0,0.6,560
Graduation,Together,75507.0,56,1,3,0,36,0,1440,21,0.25972222222222224,0.06458333333333334,0.07222222222222222,0.05555555555555555,0.05555555555555555,0.047619047619047616,0.38095238095238093,0.2857142857142857,0.2857142857142857,58
Master,Married,53761.0,7,6,5,0,43,2,325,17,0.23384615384615384,0.0,0.04,0.021538461538461538,0.21846153846153846,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.17647058823529413,261
Graduation,Together,22682.0,51,3,4,0,42,1,95,10,0.30526315789473685,0.14736842105263157,0.042105263157894736,0.021052631578947368,0.37894736842105264,0.3,0.2,0.1,0.4,269
PhD,Together,38887.0,17,1,7,0,43,1,42,5,0.30952380952380953,0.023809523809523808,0.0,0.0,0.07142857142857142,0.2,0.2,0.0,0.6,119
2n Cycle,Single,41658.0,30,2,4,0,40,2,72,6,0.16666666666666666,0.05555555555555555,0.20833333333333334,0.05555555555555555,0.4027777777777778,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,597
PhD,Married,29791.0,21,2,5,0,43,1,20,7,0.3,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,45
Master,Married,63915.0,2,2,5,0,59,2,789,23,0.14575411913814956,0.008871989860583017,0.03802281368821293,0.0,0.019011406844106463,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.5217391304347826,334
Graduation,Divorced,39996.0,85,1,6,0,41,2,15,4,0.2,0.0,0.0,0.0,0.06666666666666667,0.25,0.25,0.0,0.5,38
Graduation,Divorced,26759.0,65,2,6,0,43,1,59,8,0.2711864406779661,0.05084745762711865,0.13559322033898305,0.0847457627118644,0.03389830508474576,0.25,0.25,0.125,0.375,142
Master,Divorced,63841.0,64,1,6,0,47,1,908,22,0.11013215859030837,0.016519823788546256,0.022026431718061675,0.007709251101321586,0.14427312775330398,0.045454545454545456,0.4090909090909091,0.13636363636363635,0.4090909090909091,434
PhD,Married,51039.0,11,2,7,0,46,2,417,14,0.18944844124700239,0.15347721822541965,0.15587529976019185,0.0,0.26139088729016785,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,566
Graduation,Married,60544.0,92,4,6,0,54,2,289,15,0.14878892733564014,0.006920415224913495,0.010380622837370242,0.01730103806228374,0.12110726643598616,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,673
